# Based on  the Swiss vascular plant taxa Checklist 2017 (Juillerat et al. (2017); update 2023-05-03).
ID,Rank,Name,Common name,Genus,Family,Order,Class,Phylum,Species_level_ID,Aggregate_level_ID,COMECO_ID
1041990,2263,Saxifraga sedoides L.,,Saxifraga,Saxifragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1041990,1041990,1041990
1042000,2263,Saxifraga seguieri Spreng.,Séguiers Steinbrech,Saxifraga,Saxifragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042000,1042000,1042000
1042010,2263,Saxifraga stellaris L.,Sternblütiger Steinbrech,Saxifraga,Saxifragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042010,1042010,1042010
1042020,2263,Saxifraga stolonifera Meerb.,Kriechender Steinbrech,Saxifraga,Saxifragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042020,1042020,1042020
1042030,2263,Saxifraga tridactylites L.,Dreifingeriger Steinbrech,Saxifraga,Saxifragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042030,1042030,1042030
1042040,2263,Saxifraga umbrosa L.,Schatten-Steinbrech,Saxifraga,Saxifragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042040,1042040,1042040
1042050,2263,Saxifraga valdensis DC.,,Saxifraga,Saxifragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042050,1042050,1042050
1042060,2263,Saxifraga vandellii Sternb.,,Saxifraga,Saxifragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042060,1042060,1042060
1041775,2263,Saxifraga ×kochii Hornung,Grossblütiger Steinbrech,Saxifraga,Saxifragaceae,Saxifragales,Magnoliopsida,Tracheophyta,1041775,1041600,1041600
1042080,2263,Scabiosa canescens Waldst. & Kit.,,Scabiosa,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1042080,1042080,1042080
1042090,2263,Scabiosa columbaria L.,Tauben-Skabiose,Scabiosa,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1042090,1042090,1042090
1042100,696,Scabiosa columbaria L. subsp. columbaria,,Scabiosa,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1042090,1042090,1042090
1042110,696,Scabiosa columbaria subsp. portae (Huter) Hayek,,Scabiosa,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1042090,1042090,1042090
1042120,2263,Scabiosa lucida Vill.,Glänzende Skabiose,Scabiosa,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1042120,1042120,1042120
1042125,696,Scabiosa lucida Vill. subsp. lucida,,Scabiosa,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1042120,1042120,1042120
1042130,2263,Scabiosa ochroleuca L.,Gelbe Skabiose,Scabiosa,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1042130,1042130,1042130
1042140,2263,Scabiosa triandra L.,Südliche Skabiose,Scabiosa,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1042140,1042140,1042140
1042150,2263,Scabiosa velenovskyana Bobrov,,Scabiosa,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1042150,1042150,1042150
1042160,2263,Scabiosa vestina W. D. J. Koch,,Scabiosa,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,1042160,1042160,1042160
1042190,2263,Scandix pecten-veneris L.,Venuskamm,Scandix,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1042190,1042190,1042190
1042200,696,Scandix pecten-veneris L. subsp. pecten-veneris,,Scandix,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1042190,1042190,1042190
1042210,696,Scandix pecten-veneris subsp. hispanica (Boiss.) Bonnier & Layens,,Scandix,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1042190,1042190,1042190
1042220,2263,Scheuchzeria palustris L.,Blumenbinse,Scheuchzeria,Scheuchzeriaceae,Alismatales,Magnoliopsida,Tracheophyta,1042220,1042220,1042220
1042230,2263,Schoenoplectus lacustris (L.) Palla,See-Flechtbinse,Schoenoplectus,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042230,1042230,1042230
1042240,2263,Schoenoplectus mucronatus (L.) Palla,Stachelige Flechtbinse,Schoenoplectus,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042240,1042240,1042240
1042250,2263,Schoenoplectus pungens (Vahl) Palla,Stechende Flechtbinse,Schoenoplectus,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042250,1042250,1042250
1042260,2263,Schoenoplectus supinus (L.) Palla,Zwerg-Flechtbinse,Schoenoplectus,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042260,1042260,1042260
1042270,2263,Schoenoplectus tabernaemontani (C. C. Gmel.) Palla,Tabernaemontanus' Flechtbinse,Schoenoplectus,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042270,1042270,1042270
1042280,2263,Schoenoplectus triqueter (L.) Palla,Dreikantige Flechtbinse,Schoenoplectus,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042280,1042280,1042280
1042290,2263,Schoenoplectus ×carinatus (Sm.) Palla,Gekielte Flechtbinse,Schoenoplectus,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042290,1042290,1042290
1042300,2263,Schoenus ferrugineus L.,Rostrote Kopfbinse,Schoenus,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042300,1042300,1042300
1042310,2263,Schoenus nigricans L.,Schwärzliche Kopfbinse,Schoenus,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042310,1042310,1042310
1042315,2263,Scilla amoena L.,,Scilla,Asparagaceae,Asparagales,Magnoliopsida,Tracheophyta,1042315,1042315,1042315
1042320,2263,Scilla autumnalis L.,,Scilla,Asparagaceae,Asparagales,Magnoliopsida,Tracheophyta,1042320,1042320,1042320
1042330,2263,Scilla bifolia L.,Zweiblättriger Blaustern,Scilla,Asparagaceae,Asparagales,Magnoliopsida,Tracheophyta,1042330,1042330,1042330
1042340,2263,Scilla forbesii (Baker) Speta,Forbes-Schneestolz,Scilla,Asparagaceae,Asparagales,Magnoliopsida,Tracheophyta,1042340,1042340,1042340
1042350,2263,Scilla luciliae (Boiss.) Speta,Schneestolz,Scilla,Asparagaceae,Asparagales,Magnoliopsida,Tracheophyta,1042350,1042350,1042350
1042370,2263,Scilla siberica Haw.,Sibirischer Blaustern,Scilla,Asparagaceae,Asparagales,Magnoliopsida,Tracheophyta,1042370,1042370,1042370
1042380,2263,Scirpoides holoschoenus (L.) Soják,Kugelbinse,Scirpoides,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042380,1042380,1042380
1042385,696,Scirpoides holoschoenus (L.) Soják subsp. holoschoenus,Gewöhnliche Kugelbinse,Scirpoides,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042380,1042380,1042380
1042387,696,Scirpoides holoschoenus subsp. australis (L.) Soják,Römische Kugelbinse,Scirpoides,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042380,1042380,1042380
1042390,2263,Scirpus atrovirens Willd.,Dunkelgrüne Waldbinse,Scirpus,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042390,1042390,1042390
1042395,2263,Scirpus hattorianus Makino,Hattoris Waldbinse,Scirpus,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042395,1042395,1042395
1042400,2263,Scirpus pendulus Muhl.,Hänge-Waldbinse,Scirpus,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042400,1042400,1042400
1042420,2263,Scirpus sylvaticus L.,Waldbinse,Scirpus,Cyperaceae,Poales,Magnoliopsida,Tracheophyta,1042420,1042420,1042420
1042430,2263,Scleranthus annuus L.,Einjähriger Knäuel,Scleranthus,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1042430,1042430,1042430
1042440,696,Scleranthus annuus L. subsp. annuus,Gewöhnlicher Einjähriger Knäuel,Scleranthus,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1042430,1042430,1042430
1042450,696,Scleranthus annuus subsp. polycarpos (L.) Bonnier & Layens,Alpen-Knäuel,Scleranthus,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1042430,1042430,1042430
1042460,696,Scleranthus annuus subsp. verticillatus (Tausch) Arcang.,Hügel-Knäuel,Scleranthus,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1042430,1042430,1042430
1042470,2263,Scleranthus perennis L.,Ausdauernder Knäuel,Scleranthus,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,1042470,1042470,1042470
1042480,2263,Sclerochloa dura (L.) P. Beauv.,Hartgras,Sclerochloa,Poaceae,Poales,Magnoliopsida,Tracheophyta,1042480,1042480,1042480
1042490,2263,Scolymus hispanicus L.,,Scolymus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1042490,1042490,1042490
1042500,2263,Scopolia carniolica Jacq.,,Scopolia,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,1042500,1042500,1042500
1042510,2263,Scorzonera aristata DC.,,Scorzonera,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1042510,1042510,1042510
1042520,2263,Scorzonera austriaca Willd.,Österreicher Schwarzwurzel,Scorzonera,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1042520,1042520,1042520
1042530,2263,Scorzonera hispanica L.,Garten-Schwarzwurzel,Scorzonera,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1042530,1042530,1042530
1042540,2263,Scorzonera humilis L.,Kleine Schwarzwurzel,Scorzonera,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1042540,1042540,1042540
1042550,2263,Scorzonera laciniata L.,Schlitzblättrige Schwarzwurzel,Scorzonera,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1042550,1042550,1042550
1042560,696,Scorzonera laciniata L. subsp. laciniata,Schlitzblättrige Schwarzwurzel,Scorzonera,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1042550,1042550,1042550
1042570,696,Scorzonera laciniata subsp. calcitrapifolia (Vahl) Maire,,Scorzonera,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1042550,1042550,1042550
1042580,2263,Scorzonera rosea Waldst. & Kit.,,Scorzonera,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1042580,1042580,1042580
1042590,2263,Scrophularia auriculata L.,Wasser-Braunwurz,Scrophularia,Scrophulariaceae,Lamiales,Magnoliopsida,Tracheophyta,1042590,1042590,1042590
1042600,2263,Scrophularia canina L.,Hunds-Braunwurz,Scrophularia,Scrophulariaceae,Lamiales,Magnoliopsida,Tracheophyta,1042600,1042600,1042600
1042610,2263,Scrophularia juratensis Schleich.,Jura-Braunwurz,Scrophularia,Scrophulariaceae,Lamiales,Magnoliopsida,Tracheophyta,1042610,1042610,1042610
1042620,2263,Scrophularia nodosa L.,Knotige Braunwurz,Scrophularia,Scrophulariaceae,Lamiales,Magnoliopsida,Tracheophyta,1042620,1042620,1042620
1042640,2263,Scrophularia umbrosa Dumort.,Geflügelte Braunwurz,Scrophularia,Scrophulariaceae,Lamiales,Magnoliopsida,Tracheophyta,1042640,1042640,1042640
1042650,2263,Scrophularia vernalis L.,Frühlings-Braunwurz,Scrophularia,Scrophulariaceae,Lamiales,Magnoliopsida,Tracheophyta,1042650,1042650,1042650
1042660,2263,Scutellaria alpina L.,Alpen-Helmkraut,Scutellaria,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1042660,1042660,1042660
1042670,2263,Scutellaria altissima L.,Hohes Helmkraut,Scutellaria,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1042670,1042670,1042670
1042680,2263,Scutellaria galericulata L.,Sumpf-Helmkraut,Scutellaria,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1042680,1042680,1042680
1042690,2263,Scutellaria hastifolia L.,,Scutellaria,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1042690,1042690,1042690
1042700,2263,Scutellaria minor Huds.,,Scutellaria,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,1042700,1042700,1042700
1042710,2263,Secale cereale L.,Roggen,Secale,Poaceae,Poales,Magnoliopsida,Tracheophyta,1042710,1042710,1042710
1042720,2263,Securigera varia (L.) Lassen,Bunte Kronwicke,Securigera,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,1042720,1042720,1042720
1042730,2263,Sedum acre L.,Scharfer Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042730,1042730,1042730
1042750,2263,Sedum album L.,Weisser Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042750,1042750,1042750
1042760,2263,Sedum alpestre Vill.,Alpen-Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042760,1042760,1042760
1042770,2263,Sedum anacampseros L.,Rundblättriges Fettkraut,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042770,1042770,1042770
1042780,2263,Sedum annuum L.,Einjähriger Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042780,1042780,1042780
1042790,2263,Sedum anopetalum DC.,Blassgelber Felsen-Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042790,1042960,1042960
1042800,2263,Sedum atratum L.,Dunkler Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042800,1042800,1042800
1042810,696,Sedum atratum L. subsp. atratum,,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042800,1042800,1042800
1042830,2263,Sedum cepaea L.,Rispiges Fettkraut,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042830,1042830,1042830
1042840,2263,Sedum dasyphyllum L.,Dickblättriger Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042840,1042840,1042840
1042850,2263,Sedum forsterianum Sm.,,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042850,1042850,1042850
1042860,2263,Sedum hirsutum All.,,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042860,1042860,1042860
1042870,2263,Sedum hispanicum L.,Spanischer Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042870,1042870,1042870
1042880,2263,Sedum hybridum L.,Bastard-Fettkraut,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042880,1042880,1042880
1042890,2263,Sedum montanum Songeon & E. P. Perrier,Berg-Felsen-Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042890,1042960,1042960
1042900,696,Sedum montanum Songeon & E. P. Perrier subsp. montanum,,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042890,1042960,1042960
1042910,696,Sedum montanum subsp. orientale 't Hart,,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042890,1042960,1042960
1042925,2263,Sedum pallidum M. Bieb.,,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042925,1042925,1042925
1042940,2263,Sedum rubens L.,Rötlicher Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042940,1042940,1042940
1042970,2263,Sedum rupestre L.,Gewöhnlicher Felsen-Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042970,1042960,1042960
1042960,2263,Sedum rupestre aggr.,Felsen-Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042960,1042960,1042960
1042980,2263,Sedum sarmentosum Bunge,Kriechender Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042980,1042980,1042980
1042990,2263,Sedum sediforme (Jacq.) Pau,Nizza-Felsen-Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1042990,1042960,1042960
1043000,2263,Sedum sexangulare L.,Milder Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043000,1043000,1043000
1043020,2263,Sedum spurium M. Bieb.,Kaukasus-Fettkraut,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043020,1043020,1043020
1043030,2263,Sedum stoloniferum S. G. Gmel.,Ausläuferbildendes Fettkraut,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043030,1043030,1043030
1043040,2263,Sedum telephium L.,Riesen-Fettkraut,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043040,1043040,1043040
1043050,696,Sedum telephium L. subsp. telephium,Purpurrotes Riesen-Fettkraut,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043040,1043040,1043040
1043060,696,Sedum telephium subsp. fabaria Kirschl.,Saubohnen-Riesen-Fettkraut,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043040,1043040,1043040
1043070,696,Sedum telephium subsp. maximum (L.) Kirschl.,Gewöhnliches Riesen-Fettkraut,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043040,1043040,1043040
1043080,2263,Sedum villosum L.,Moor-Mauerpfeffer,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043080,1043080,1043080
1043090,2263,Selaginella helvetica (L.) Link,Schweizer Moosfarn,Selaginella,Selaginellaceae,Selaginellales,Lycopodiopsida,Tracheophyta,1043090,1043090,1043090
1043100,2263,Selaginella selaginoides (L.) Schrank & Mart.,Dorniger Moosfarn,Selaginella,Selaginellaceae,Selaginellales,Lycopodiopsida,Tracheophyta,1043100,1043100,1043100
1043110,2263,Selinum carvifolia (L.) L.,Silge,Selinum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1043110,1043110,1043110
1043120,2263,Sempervivum arachnoideum L.,Spinnweb-Hauswurz,Sempervivum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043120,1043120,1043120
1043130,696,Sempervivum arachnoideum L. subsp. arachnoideum,Echte Spinnweb-Hauswurz,Sempervivum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043120,1043120,1043120
1043140,696,Sempervivum arachnoideum subsp. tomentosum (C. B. Lehm. & Schnittsp.) Schinz & Thell.,Wollige Spinnweb-Hauswurz,Sempervivum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043120,1043120,1043120
1043150,2263,Sempervivum grandiflorum Haw.,Grossblütige Hauswurz,Sempervivum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043150,1043150,1043150
1043160,2263,Sempervivum montanum L.,Berg-Hauswurz,Sempervivum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043160,1043160,1043160
1043165,696,Sempervivum montanum L. subsp. montanum,,Sempervivum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043160,1043160,1043160
1043170,2263,Sempervivum tectorum L.,Dach-Hauswurz,Sempervivum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043170,1043170,1043170
1043210,2263,Sempervivum wulfenii Mert. & W. D. J. Koch,Wulfens Hauswurz,Sempervivum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043210,1043210,1043210
1043220,2263,Sempervivum ×fauconnetii Reut.,,Sempervivum,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,1043220,1043220,1043220
1043230,2263,Senecio abrotanifolius L.,Eberreisblättriges Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043230,1043230,1043230
1043250,2263,Senecio alpinus (L.) Scop.,Alpen-Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043250,1043250,1043250
1043260,2263,Senecio aquaticus Hill,Wasser-Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043260,1043260,1043260
1043270,2263,Senecio cacaliaster Lam.,,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043270,1043270,1043270
1043280,2263,Senecio doronicum (L.) L.,Gämswurz-Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043280,1043280,1043280
1043285,696,Senecio doronicum (L.) L. subsp. doronicum,,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043280,1043280,1043280
1043300,2263,Senecio erraticus Bertol.,Wander-Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043300,1043300,1043300
1043310,2263,Senecio erucifolius L.,Raukenblättriges Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043310,1043310,1043310
1043320,2263,Senecio gallicus Vill.,Französisches Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043320,1043320,1043320
1043323,2263,Senecio germanicus Wallr.,,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043323,1043425,1043425
1043330,696,Senecio germanicus subsp. glabratus Herborg,,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043323,1043425,1043425
1043340,2263,Senecio halleri Dandy,Hallers Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043340,1043340,1043340
1043350,2263,Senecio hercynicus Herborg,Busch-Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043350,1043425,1043425
1043360,2263,Senecio inaequidens DC.,Südafrikanisches Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043360,1043360,1043360
1043370,2263,Senecio incanus L.,Graues Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043370,1043370,1043370
1043380,696,Senecio incanus L. subsp. incanus,Gewöhnliches Graues Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043370,1043370,1043370
1043390,696,Senecio incanus subsp. carniolicus (Willd.) Braun-Blanq.,Krainisches Graues Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043370,1043370,1043370
1043400,696,Senecio incanus subsp. insubricus (Chenevard) Braun-Blanq.,Südliches Graues Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043370,1043370,1043370
1043410,2263,Senecio jacobaea L.,Jakobs Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043410,1043410,1043410
1043430,2263,Senecio ovatus (G. Gaertn. & al.) Willd.,Fuchs' Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043430,1043425,1043425
1043440,696,Senecio ovatus (G. Gaertn. & al.) Willd. subsp. ovatus,Gewöhnliches Fuchs' Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043430,1043425,1043425
1043425,2263,Senecio ovatus aggr.,Fuchs' Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043425,1043425,1043425
1043450,696,Senecio ovatus subsp. alpestris (Gaudin) Herborg,Alpen-Fuchs' Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043430,1043425,1043425
1043460,2263,Senecio paludosus L.,Sumpf-Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043460,1043460,1043460
1043470,2263,Senecio rupestris Waldst. & Kit.,Felsen-Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043470,1043470,1043470
1043490,2263,Senecio subalpinus W. D. J. Koch,Berg-Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043490,1043490,1043490
1043500,2263,Senecio sylvaticus L.,Wald-Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043500,1043500,1043500
1043510,2263,Senecio vernalis Waldst. & Kit.,Frühlings-Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043510,1043510,1043510
1043520,2263,Senecio viscosus L.,Klebriges Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043520,1043520,1043520
1043530,2263,Senecio vulgaris L.,Gemeines Greiskraut,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043530,1043530,1043530
1043540,2263,Sequoiadendron giganteum (Lindl.) J. Buchholz,,Sequoiadendron,Cupressaceae,Pinales,Coniferopsida,Tracheophyta,1043540,1043540,1043540
1043550,2263,Serapias lingua L.,,Serapias,Orchidaceae,Asparagales,Magnoliopsida,Tracheophyta,1043550,1043550,1043550
1043560,2263,Serapias vomeracea (Burm. f.) Briq.,Pflugschar-Zungenstendel,Serapias,Orchidaceae,Asparagales,Magnoliopsida,Tracheophyta,1043560,1043560,1043560
1043580,2263,Serratula tinctoria L.,Färber-Scharte,Serratula,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043580,1043580,1043580
1043590,696,Serratula tinctoria L. subsp. tinctoria,Gewöhnliche Färber-Scharte,Serratula,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043580,1043580,1043580
1043600,696,Serratula tinctoria subsp. monticola (Boreau) Berher,Grossköpfige Färber-Scharte,Serratula,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,1043580,1043580,1043580
1043610,2263,Seseli annuum L.,Einjähriger Bergfenchel,Seseli,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1043610,1043610,1043610
1043620,696,Seseli annuum L. subsp. annuum,Einjähriger Bergfenchel,Seseli,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1043610,1043610,1043610
1043630,696,Seseli annuum subsp. carvifolium (Vill.) P. Fourn.,,Seseli,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1043610,1043610,1043610
1043640,2263,Seseli hippomarathrum Jacq.,,Seseli,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1043640,1043640,1043640
1043660,2263,Seseli libanotis (L.) W. D. J. Koch,Hirschheil,Seseli,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1043660,1043660,1043660
1043670,2263,Seseli montanum L.,Echter Bergfenchel,Seseli,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1043670,1043670,1043670
1043680,2263,Seseli pallasii Besser,Bunt-Bergfenchel,Seseli,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,1043680,1043680,1043680
1043700,2263,Sesleria caerulea (L.) Ard.,Kalk-Blaugras,Sesleria,Poaceae,Poales,Magnoliopsida,Tracheophyta,1043700,1043700,1043700
1043710,2263,Sesleria ovata (Hoppe) A. Kern.,,Sesleria,Poaceae,Poales,Magnoliopsida,Tracheophyta,1043710,1043710,1043710
1043720,2263,Sesleria sphaerocephala Ard.,Kugelköpfiges Blaugras,Sesleria,Poaceae,Poales,Magnoliopsida,Tracheophyta,1043720,1043720,1043720
1043740,2263,Setaria faberi R. A. W. Herrm.,Fabers Borstenhirse,Setaria,Poaceae,Poales,Magnoliopsida,Tracheophyta,1043740,1043740,1043740
1043760,2263,Setaria italica (L.) P. Beauv.,Kolbenhirse,Setaria,Poaceae,Poales,Magnoliopsida,Tracheophyta,1043760,1043760,1043760
1043795,2263,Setaria parviflora (Poir.) Kerguélen,Armblütige Borstenhirse,Setaria,Poaceae,Poales,Magnoliopsida,Tracheophyta,1043795,1043795,1043795
1043790,2263,Setaria pumila (Poir.) Roem. & Schult.,Graugrüne Borstenhirse,Setaria,Poaceae,Poales,Magnoliopsida,Tracheophyta,1043790,1043790,1043790
